Metodo,sizes,nroMatriz,tiempo
C,1400,135,1015100000
C,1400,135,1017300000
C,1400,135,1021910000
C,1400,135,1064270000
C,1400,135,1041330000
C,1400,135,1037280000
C,1400,135,1074320000
C,1400,135,1035650000
C,1400,135,1050580000
C,1400,136,1028750000
C,1400,136,1067420000
C,1400,136,1013070000
C,1400,136,1078050000
C,1400,136,1015990000
C,1400,136,1039590000
C,1400,136,1018090000
C,1400,136,1032450000
C,1400,136,1049570000
C,1400,136,1033240000
C,1400,137,1029490000
C,1400,137,1002580000
C,1400,137,1009500000
C,1400,137,1007290000
C,1400,137,1013880000
C,1400,137,1009030000
C,1400,137,1005350000
C,1400,137,995933000
C,1400,137,1019890000
C,1400,137,1037040000
C,1400,138,1042970000
C,1400,138,1034440000
C,1400,138,1043970000
C,1400,138,1011700000
C,1400,138,996604000
C,1400,138,1007050000
C,1400,138,1021600000
C,1400,138,1023250000
C,1400,138,1013910000
C,1400,138,1021630000
C,1400,139,1020020000
C,1400,139,1032800000
C,1400,139,1013040000
C,1400,139,1071810000
C,1400,139,1022760000
C,1400,139,1045850000
C,1400,139,1048880000
C,1400,139,1046450000
C,1400,139,1034870000
C,1400,139,1036220000
C,1500,140,1514990000
C,1500,140,1504040000
C,1500,140,1594860000
C,1500,140,1607890000
C,1500,140,1627510000
C,1500,140,1572300000
C,1500,140,1456390000
C,1500,140,1523670000
C,1500,140,1556730000
C,1500,140,1553390000
C,1500,141,1588160000
C,1500,141,1541610000
C,1500,141,1558300000
C,1500,141,1570950000
C,1500,141,1564420000
C,1500,141,1569460000
C,1500,141,1567220000
C,1500,141,1568640000
C,1500,141,1594820000
C,1500,141,1597870000
C,1500,142,1573500000
C,1500,142,1569310000
C,1500,142,1631220000
C,1500,142,1567400000
C,1500,142,1452470000
C,1500,142,1583200000
C,1500,142,1568830000
C,1500,142,1589030000
C,1500,142,1518170000
C,1500,142,1578550000
C,1500,143,1544980000
C,1500,143,1527580000
C,1500,143,1481980000
C,1500,143,1489540000
C,1500,143,1546230000
C,1500,143,1508830000
C,1500,143,1489860000
C,1500,143,1515460000
C,1500,143,1579430000
C,1500,143,1566470000
C,1500,144,1569570000
C,1500,144,1545020000
C,1500,144,1559950000
C,1500,144,1542520000
C,1500,144,1572070000
C,1500,144,1560450000
C,1500,144,1437670000
C,1500,144,1523520000
C,1500,144,1561770000
C,1500,144,1566640000
C,1500,145,1559870000
C,1500,145,1565370000
C,1500,145,1445500000
C,1500,145,1568800000
C,1500,145,1441050000
C,1500,145,1551860000
C,1500,145,1547280000
C,1500,145,1515460000
C,1500,145,1498220000
C,1500,145,1551390000
C,1500,146,1447890000
C,1500,146,1551420000
C,1500,146,1490560000
C,1500,146,1589770000
C,1500,146,1461920000
C,1500,146,1438430000
C,1500,146,1443660000
C,1500,146,1453240000
C,1500,146,1577960000
C,1500,146,1446350000
C,1500,147,1545700000
C,1500,147,1449550000
C,1500,147,1441170000
C,1500,147,1518410000
C,1500,147,1548680000
C,1500,147,1438180000
C,1500,147,1445210000
C,1500,147,1447970000
C,1500,147,1521290000
C,1500,147,1601790000
C,1500,148,1611940000
C,1500,148,1583490000
C,1500,148,1530830000
C,1500,148,1441910000
C,1500,148,1601860000
C,1500,148,1584950000
C,1500,148,1564620000
C,1500,148,1582030000
C,1500,148,1566800000
C,1500,148,1567530000
C,1500,149,1522720000
C,1500,149,1601270000
C,1500,149,1497790000
C,1500,149,1582430000
C,1500,149,1474810000
C,1500,149,1484270000
C,1500,149,1578850000
C,1500,149,1580450000
C,1500,149,1439940000
C,1500,149,1631110000
C,1600,150,2725740000
C,1600,150,2719550000
C,1600,150,2740410000
C,1600,150,2691770000
C,1600,150,2764240000
C,1600,150,2736040000
C,1600,150,2685570000
C,1600,150,2723110000
C,1600,150,2676640000
C,1600,150,2682620000
C,1600,151,2720740000
C,1600,151,2747210000
C,1600,151,2770020000
C,1600,151,2735960000
C,1600,151,2707790000
C,1600,151,2695970000
C,1600,151,2776360000
C,1600,151,2677590000
C,1600,151,2701130000
C,1600,151,2711680000
C,1600,152,2718970000
C,1600,152,2752500000
C,1600,152,2698970000
C,1600,152,2685250000
C,1600,152,2737050000
C,1600,152,2739010000
C,1600,152,2778000000
C,1600,152,2695650000
C,1600,152,2705310000
C,1600,152,2722910000
C,1600,153,2738090000
C,1600,153,2677870000
C,1600,153,2743250000
C,1600,153,2751180000
C,1600,153,2683530000
C,1600,153,2725580000
C,1600,153,2736700000
C,1600,153,2722630000
C,1600,153,2674630000
C,1600,153,2733370000
C,1600,154,2713410000
C,1600,154,2708850000
C,1600,154,2702680000
C,1600,154,2749960000
C,1600,154,2708160000
C,1600,154,2692470000
C,1600,154,2677630000
C,1600,154,2678460000
C,1600,154,2684140000
C,1600,154,2722160000
C,1600,155,2678650000
C,1600,155,2677650000
C,1600,155,2709090000
C,1600,155,2674140000
C,1600,155,2690240000
C,1600,155,2676060000
C,1600,155,2688540000
C,1600,155,2755660000
C,1600,155,2722960000
C,1600,155,2709250000
C,1600,156,2731550000
C,1600,156,2694610000
C,1600,156,2705870000
C,1600,156,2711090000
C,1600,156,2705860000
C,1600,156,2679300000
C,1600,156,2753250000
C,1600,156,2732090000
C,1600,156,2723850000
C,1600,156,2754500000
C,1600,157,2703030000
C,1600,157,2698330000
C,1600,157,2702340000
C,1600,157,2680010000
C,1600,157,2722450000
C,1600,157,2659350000
C,1600,157,2727790000
C,1600,157,2685960000
C,1600,157,2692370000
C,1600,157,2717900000
C,1600,158,2690600000
C,1600,158,2740730000
C,1600,158,2715000000
C,1600,158,2686170000
C,1600,158,2817200000
C,1600,158,2773130000
C,1600,158,2706950000
C,1600,158,2745310000
C,1600,158,2773020000
C,1600,158,2735690000
C,1600,159,2725570000
C,1600,159,2735390000
C,1600,159,2678890000
C,1600,159,2701600000
C,1600,159,2755620000
C,1600,159,2698770000
C,1600,159,2689690000
C,1600,159,2745540000
C,1600,159,2715870000
C,1600,159,2701610000
C,1700,160,2263590000
C,1700,160,2304330000
C,1700,160,2263880000
C,1700,160,2215870000
C,1700,160,2315980000
C,1700,160,2255300000
C,1700,160,2297900000
C,1700,160,2201990000
C,1700,160,2324040000
C,1700,160,2383470000
C,1700,161,2276270000
C,1700,161,2281970000
C,1700,161,2240240000
C,1700,161,2274200000
C,1700,161,2411160000
C,1700,161,2216010000
C,1700,161,2306880000
C,1700,161,2208820000
C,1700,161,2478330000
C,1700,161,2292850000
C,1700,162,2218850000
C,1700,162,2289420000
C,1700,162,2556520000
C,1700,162,2227470000
C,1700,162,2268060000
C,1700,162,2260640000
C,1700,162,2371830000
C,1700,162,2259060000
C,1700,162,2206990000
C,1700,162,2226180000
C,1700,163,2348350000
C,1700,163,2341700000
C,1700,163,2196960000
C,1700,163,2267200000
C,1700,163,2318420000
C,1700,163,2264140000
C,1700,163,2224150000
C,1700,163,2543230000
C,1700,163,2191680000
C,1700,163,2432450000
C,1700,164,2375730000
C,1700,164,2260180000
C,1700,164,2223360000
C,1700,164,2470900000
C,1700,164,2336060000
C,1700,164,2486280000
C,1700,164,2387150000
C,1700,164,2355600000
C,1700,164,2277960000
C,1700,164,2549450000
C,1700,165,2562520000
C,1700,165,2188200000
C,1700,165,2287880000
C,1700,165,2253830000
C,1700,165,2607520000
C,1700,165,2378030000
C,1700,165,2295100000
C,1700,165,2264310000
C,1700,165,2300920000
C,1700,165,2202410000
C,1700,166,2346200000
C,1700,166,2288850000
C,1700,166,2630090000
C,1700,166,2199090000
C,1700,166,2333220000
C,1700,166,2417320000
C,1700,166,2595750000
C,1700,166,2232230000
C,1700,166,2586920000
C,1700,166,2463440000
C,1700,167,2344520000
C,1700,167,2356390000
C,1700,167,2280380000
C,1700,167,2674840000
C,1700,167,2576170000
C,1700,167,2274370000
C,1700,167,2191670000
C,1700,167,2414780000
C,1700,167,2287300000
C,1700,167,2302520000
C,1700,168,2249530000
C,1700,168,2330850000
C,1700,168,2489510000
C,1700,168,2209830000
C,1700,168,2397150000
C,1700,168,2403580000
C,1700,168,2404210000
C,1700,168,2205830000
C,1700,168,2249370000
C,1700,168,2454000000
C,1700,169,2240540000
C,1700,169,2354040000
C,1700,169,2210800000
C,1700,169,2413310000
C,1700,169,2263250000
C,1700,169,2271100000
C,1700,169,2294700000
C,1700,169,2336790000
C,1700,169,2308010000
C,1700,169,2300060000
C,1800,170,2555910000
C,1800,170,2908850000
C,1800,170,2662940000
C,1800,170,2807620000
C,1800,170,2874590000
C,1800,170,2829330000
C,1800,170,2796830000
C,1800,170,2608230000
C,1800,170,2610140000
C,1800,170,2845790000
C,1800,171,2814690000
C,1800,171,2660160000
C,1800,171,2709510000
C,1800,171,2646770000
C,1800,171,2658780000
C,1800,171,2951690000
C,1800,171,2640880000
C,1800,171,2689940000
C,1800,171,2644780000
C,1800,171,2713680000
C,1800,172,2574930000
C,1800,172,2876960000
C,1800,172,2698390000
C,1800,172,2672010000
C,1800,172,2665960000
C,1800,172,2715070000
C,1800,172,2570490000
C,1800,172,2698050000
C,1800,172,2891450000
C,1800,172,2609080000
C,1800,173,2552310000
C,1800,173,2620470000
C,1800,173,2559220000
C,1800,173,2945240000
C,1800,173,2539950000
C,1800,173,2893300000
C,1800,173,2959200000
C,1800,173,2928020000
C,1800,173,2563400000
C,1800,173,2986000000
C,1800,174,2524530000
C,1800,174,2619040000
C,1800,174,2551190000
C,1800,174,2573630000
C,1800,174,2813320000
C,1800,174,2792500000
C,1800,174,2570260000
C,1800,174,2649680000
C,1800,174,2551770000
C,1800,174,2898810000
C,1800,175,2894940000
C,1800,175,2550340000
C,1800,175,2619850000
C,1800,175,2613850000
C,1800,175,2654530000
C,1800,175,2678250000
C,1800,175,2935760000
C,1800,175,2888900000
C,1800,175,2415130000
C,1800,175,2593560000
C,1800,176,2759110000
C,1800,176,2737160000
C,1800,176,2885110000
C,1800,176,2800830000
C,1800,176,2619570000
C,1800,176,2907490000
C,1800,176,2726110000
C,1800,176,2570960000
C,1800,176,2538170000
C,1800,176,2582720000
C,1800,177,2725520000
C,1800,177,2700200000
C,1800,177,2583600000
C,1800,177,2577410000
C,1800,177,2751750000
C,1800,177,2731310000
C,1800,177,2885280000
C,1800,177,2845210000
C,1800,177,2950490000
C,1800,177,2772500000
C,1800,178,2608060000
C,1800,178,2638560000
C,1800,178,2685210000
C,1800,178,2631370000
C,1800,178,2702340000
C,1800,178,2613900000
C,1800,178,2875720000
C,1800,178,2647210000
C,1800,178,2876840000
C,1800,178,2715640000
C,1800,179,2706140000
C,1800,179,2727230000
C,1800,179,2872460000
C,1800,179,2568320000
C,1800,179,2648130000
C,1800,179,2910900000
C,1800,179,2630510000
C,1800,179,2618380000
C,1800,179,2910600000
C,1800,179,2713730000
C,1900,180,3222580000
C,1900,180,3170340000
C,1900,180,3209300000
C,1900,180,3195730000
C,1900,180,3239560000
C,1900,180,3204810000
C,1900,180,3181600000
C,1900,180,3200500000
C,1900,180,3230060000
C,1900,180,3180970000
C,1900,181,3270530000
C,1900,181,3227390000
C,1900,181,3241050000
C,1900,181,3153910000
C,1900,181,3221550000
C,1900,181,3240750000
C,1900,181,3219110000
C,1900,181,3215830000
C,1900,181,3213840000
C,1900,181,3188770000
C,1900,182,3258760000
C,1900,182,3474040000
C,1900,182,3246680000
C,1900,182,3206320000
C,1900,182,3253300000
C,1900,182,3245790000
C,1900,182,3226860000
C,1900,182,3163970000
C,1900,182,3198570000
C,1900,182,3173780000
C,1900,183,3253390000
C,1900,183,3183960000
C,1900,183,3196520000
C,1900,183,3244680000
C,1900,183,3223750000
C,1900,183,3222610000
C,1900,183,3185610000
C,1900,183,3250440000
C,1900,183,3728910000
C,1900,183,3238450000
C,1900,184,3174320000
C,1900,184,3180980000
C,1900,184,3192300000
C,1900,184,3204420000
C,1900,184,3220000000
C,1900,184,3207980000
C,1900,184,3155360000
C,1900,184,3231700000
C,1900,184,3284150000
C,1900,184,3175800000
C,1900,185,3193510000
C,1900,185,3229530000
C,1900,185,3195050000
C,1900,185,3230850000
C,1900,185,3168750000
C,1900,185,3171690000
C,1900,185,3220800000
C,1900,185,3218820000
C,1900,185,3204620000
C,1900,185,3242920000
C,1900,186,3177370000
C,1900,186,3183380000
C,1900,186,3179410000
C,1900,186,3211810000
C,1900,186,3191740000
C,1900,186,3209630000
C,1900,186,3211200000
C,1900,186,3152430000
C,1900,186,3201520000
C,1900,186,3188070000
C,1900,187,3202390000
C,1900,187,3224460000
C,1900,187,3315010000
C,1900,187,3187560000
C,1900,187,3219050000
C,1900,187,3236740000
C,1900,187,3182860000
C,1900,187,3321610000
C,1900,187,3256140000
C,1900,187,3232640000
C,1900,188,3160740000
C,1900,188,3191830000
C,1900,188,3403950000
C,1900,188,3181540000
C,1900,188,3175260000
C,1900,188,3216020000
C,1900,188,3190690000
C,1900,188,3202430000
C,1900,188,3176360000
C,1900,188,3290720000
C,1900,189,3190850000
C,1900,189,3237230000
C,1900,189,3194560000
C,1900,189,3229590000
C,1900,189,3236720000
C,1900,189,3249870000
C,1900,189,3197030000
C,1900,189,3229900000
C,1900,189,3253760000
C,1900,189,3213390000
C,2000,190,4064100000
C,2000,190,4261880000
C,2000,190,4165330000
C,2000,190,4165350000
C,2000,190,4186710000
C,2000,190,4212090000
C,2000,190,4309040000
C,2000,190,4175820000
C,2000,190,4109780000
C,2000,190,4882730000
C,2000,191,4191860000
C,2000,191,4903720000
C,2000,191,4323800000
C,2000,191,4145670000
C,2000,191,4234380000
C,2000,191,4337400000
C,2000,191,4235440000
C,2000,191,4118090000
C,2000,191,4126620000
C,2000,191,4701020000
C,2000,192,4121070000
C,2000,192,4132540000
C,2000,192,4132490000
C,2000,192,4234060000
C,2000,192,4305290000
C,2000,192,4141470000
C,2000,192,4112020000
C,2000,192,4099950000
C,2000,192,4581270000
C,2000,192,4104500000
C,2000,193,4086180000
C,2000,193,4100900000
C,2000,193,4276640000
C,2000,193,4114910000
C,2000,193,4270460000
C,2000,193,4085010000
C,2000,193,4182210000
C,2000,193,4118280000
C,2000,193,4676660000
C,2000,193,4235060000
C,2000,194,4444840000
C,2000,194,4219930000
C,2000,194,4230960000
C,2000,194,4201220000
C,2000,194,4181340000
C,2000,194,4899080000
C,2000,194,4151590000
C,2000,194,4279820000
C,2000,194,4344840000
C,2000,194,4139260000
C,2000,195,4206770000
C,2000,195,4246210000
C,2000,195,4232100000
C,2000,195,4124010000
C,2000,195,4294830000
C,2000,195,4340880000
C,2000,195,4806930000
C,2000,195,4169970000
C,2000,195,4561110000
C,2000,195,4351760000
C,2000,196,4196560000
C,2000,196,4139170000
C,2000,196,4195560000
C,2000,196,4153260000
C,2000,196,4131530000
C,2000,196,4187300000
C,2000,196,4157140000
C,2000,196,4099250000
C,2000,196,4181300000
C,2000,196,4154330000
C,2000,197,4199750000
C,2000,197,4351940000
C,2000,197,4115360000
C,2000,197,4164110000
C,2000,197,4152160000
C,2000,197,4121750000
C,2000,197,4296170000
C,2000,197,4097550000
C,2000,197,4287520000
C,2000,197,4095260000
C,2000,198,4198300000
C,2000,198,4135930000
C,2000,198,4109550000
C,2000,198,4464730000
C,2000,198,4137030000
C,2000,198,4159320000
C,2000,198,4128790000
C,2000,198,4152110000
C,2000,198,4197650000
C,2000,198,4230120000
C,2000,199,4096680000
C,2000,199,4307350000
C,2000,199,4392510000
C,2000,199,4288410000
C,2000,199,4273920000
C,2000,199,4134350000
C,2000,199,4123000000
C,2000,199,4129600000
C,2000,199,4113060000
C,2000,199,4087930000
C,2100,200,4399220000
C,2100,200,4498550000
C,2100,200,4511600000
C,2100,200,4307470000
C,2100,200,4412590000
C,2100,200,4619530000
C,2100,200,4371970000
C,2100,200,4389270000
C,2100,200,4324570000
C,2100,200,4288020000
C,2100,201,4440640000
C,2100,201,4418360000
C,2100,201,4256670000
C,2100,201,4392980000
C,2100,201,4391930000
C,2100,201,4370020000
C,2100,201,4271240000
C,2100,201,4269650000
C,2100,201,4252540000
C,2100,201,4495170000
C,2100,202,4472050000
C,2100,202,4272020000
C,2100,202,4412470000
C,2100,202,4422590000
C,2100,202,4491230000
C,2100,202,4482560000
C,2100,202,4442240000
C,2100,202,4321620000
C,2100,202,4297380000
C,2100,202,4433500000
C,2100,203,4293850000
C,2100,203,4401840000
C,2100,203,4246370000
C,2100,203,4386970000
C,2100,203,4257890000
C,2100,203,4368950000
C,2100,203,4601830000
C,2100,203,4348310000
C,2100,203,4302890000
C,2100,203,4347320000
C,2100,204,4348690000
C,2100,204,4585170000
C,2100,204,4511670000
C,2100,204,4518640000
C,2100,204,4366800000
C,2100,204,4385270000
C,2100,204,4316470000
C,2100,204,4254690000
C,2100,204,4296880000
C,2100,204,4288260000
C,2100,205,4261010000
C,2100,205,4277870000
C,2100,205,4306670000
C,2100,205,4295570000
C,2100,205,4298550000
C,2100,205,4321540000
C,2100,205,4376510000
C,2100,205,4279090000
C,2100,205,4370690000
C,2100,205,4325300000
C,2100,206,4400940000
C,2100,206,4299510000
C,2100,206,4422200000
C,2100,206,4249450000
C,2100,206,4345880000
C,2100,206,4500400000
C,2100,206,4428370000
C,2100,206,4517250000
C,2100,206,4261770000
C,2100,206,4257260000
C,2100,207,4222980000
C,2100,207,4309260000
C,2100,207,4501160000
C,2100,207,4386480000
C,2100,207,4518000000
C,2100,207,4360660000
C,2100,207,4452680000
C,2100,207,4252510000
C,2100,207,4401700000
C,2100,207,4423840000
C,2100,208,4557680000
C,2100,208,4301440000
C,2100,208,4244280000
C,2100,208,4453930000
C,2100,208,4537470000
C,2100,208,4412770000
C,2100,208,4419010000
C,2100,208,4470760000
C,2100,208,4248420000
C,2100,208,4266120000
C,2100,209,4269520000
C,2100,209,4285920000
C,2100,209,4465330000
C,2100,209,4288300000
C,2100,209,4495160000
C,2100,209,4414110000
C,2100,209,4299320000
C,2100,209,4305390000
C,2100,209,4306290000
C,2100,209,4454280000
C,2200,210,5038120000
C,2200,210,5007370000
C,2200,210,5101950000
C,2200,210,5051690000
C,2200,210,5912700000
C,2200,210,5873270000
C,2200,210,5082110000
C,2200,210,5065280000
C,2200,210,5015030000
C,2200,210,5031010000
C,2200,211,5171970000
C,2200,211,5115820000
C,2200,211,5875580000
C,2200,211,5291050000
C,2200,211,5094540000
C,2200,211,5578170000
C,2200,211,5080390000
C,2200,211,5013510000
C,2200,211,5073560000
C,2200,211,5013110000
C,2200,212,5089580000
C,2200,212,5173850000
C,2200,212,5043810000
C,2200,212,5403410000
C,2200,212,4989090000
C,2200,212,5019860000
C,2200,212,5122920000
C,2200,212,5045080000
C,2200,212,5091390000
C,2200,212,5073190000
C,2200,213,5684000000
C,2200,213,5068580000
C,2200,213,5073440000
C,2200,213,5197110000
C,2200,213,5826940000
C,2200,213,5535980000
C,2200,213,5019760000
C,2200,213,5105100000
C,2200,213,5527540000
C,2200,213,5101980000
C,2200,214,5788730000
C,2200,214,5087230000
C,2200,214,5030570000
C,2200,214,5234950000
C,2200,214,5041700000
C,2200,214,5140210000
C,2200,214,5230130000
C,2200,214,5023820000
C,2200,214,5029500000
C,2200,214,4992700000
C,2200,215,5247300000
C,2200,215,5900940000
C,2200,215,5128710000
C,2200,215,5132990000
C,2200,215,4993480000
C,2200,215,5185150000
C,2200,215,5028620000
C,2200,215,5035870000
C,2200,215,6024740000
C,2200,215,5051140000
C,2200,216,5019050000
C,2200,216,5149550000
C,2200,216,5034980000
C,2200,216,5006880000
C,2200,216,5192810000
C,2200,216,5326730000
C,2200,216,5592340000
C,2200,216,5112520000
C,2200,216,5102010000
C,2200,216,5061360000
C,2200,217,4987430000
C,2200,217,4998750000
C,2200,217,5054460000
C,2200,217,5209470000
C,2200,217,5159040000
C,2200,217,5116560000
C,2200,217,5017560000
C,2200,217,5064540000
C,2200,217,5014190000
C,2200,217,5099090000
C,2200,218,4997950000
C,2200,218,5171280000
C,2200,218,4957670000
C,2200,218,5335660000
C,2200,218,5104910000
C,2200,218,4996090000
C,2200,218,5294840000
C,2200,218,5643290000
C,2200,218,5645260000
C,2200,218,5513330000
C,2200,219,4986470000
C,2200,219,5041080000
C,2200,219,5064030000
C,2200,219,5337490000
C,2200,219,4997730000
C,2200,219,5084370000
C,2200,219,5074710000
C,2200,219,5836340000
C,2200,219,5087780000
C,2200,219,5064100000
C,2300,220,5715880000
C,2300,220,5685510000
C,2300,220,6002510000
C,2300,220,5688970000
C,2300,220,5700610000
C,2300,220,5686570000
C,2300,220,5691540000
C,2300,220,5670960000
C,2300,220,5700880000
C,2300,220,5725190000
C,2300,221,5706940000
C,2300,221,5735650000
C,2300,221,5736820000
C,2300,221,5706260000
C,2300,221,5659470000
C,2300,221,5744120000
C,2300,221,5679960000
C,2300,221,5725210000
C,2300,221,5709740000
C,2300,221,5659090000
C,2300,222,5661360000
C,2300,222,5681830000
C,2300,222,5705640000
C,2300,222,5702890000
C,2300,222,5705540000
C,2300,222,5716990000
C,2300,222,5676720000
C,2300,222,5713260000
C,2300,222,5701570000
C,2300,222,5985700000
C,2300,223,5696150000
C,2300,223,5707900000
C,2300,223,5686350000
C,2300,223,5713380000
C,2300,223,5717630000
C,2300,223,5891650000
C,2300,223,5722470000
C,2300,223,5799050000
C,2300,223,5766370000
C,2300,223,6411800000
C,2300,224,5773580000
C,2300,224,5717040000
C,2300,224,5697810000
C,2300,224,5723610000
C,2300,224,5752300000
C,2300,224,5759130000
C,2300,224,5700770000
C,2300,224,5711220000
C,2300,224,5714130000
C,2300,224,5721820000
C,2300,225,5668930000
C,2300,225,5678320000
C,2300,225,5734760000
C,2300,225,5681900000
C,2300,225,5750460000
C,2300,225,5775590000
C,2300,225,5731190000
C,2300,225,5727300000
C,2300,225,5725320000
C,2300,225,5732520000
C,2300,226,5726020000
C,2300,226,5728610000
C,2300,226,5742450000
C,2300,226,5715660000
C,2300,226,5678820000
C,2300,226,5719250000
C,2300,226,5676270000
C,2300,226,5739090000
C,2300,226,5735150000
C,2300,226,5722960000
C,2300,227,5676430000
C,2300,227,5748510000
C,2300,227,5688340000
C,2300,227,5705220000
C,2300,227,5701650000
C,2300,227,5768530000
C,2300,227,5746580000
C,2300,227,5704050000
C,2300,227,5713930000
C,2300,227,5735260000
C,2300,228,5738940000
C,2300,228,5694580000
C,2300,228,5770470000
C,2300,228,5747620000
C,2300,228,5774700000
C,2300,228,5698380000
C,2300,228,5716170000
C,2300,228,5742720000
C,2300,228,5693560000
C,2300,228,5721510000
C,2300,229,5715940000
C,2300,229,5688180000
C,2300,229,5707590000
C,2300,229,5712540000
C,2300,229,5692860000
C,2300,229,5697020000
C,2300,229,5811660000
C,2300,229,5696070000
C,2300,229,5714810000
C,2300,229,5699990000
C,2400,230,9213500000
C,2400,230,9270710000
C,2400,230,9218860000
C,2400,230,9183260000
C,2400,230,9158250000
C,2400,230,9227110000
C,2400,230,9330520000
C,2400,230,9362780000
C,2400,230,9220510000
C,2400,230,9184080000
C,2400,231,9202560000
C,2400,231,9204070000
C,2400,231,9207950000
C,2400,231,9221250000
C,2400,231,9281770000
C,2400,231,9197440000
C,2400,231,9286210000
C,2400,231,9177050000
C,2400,231,9159240000
C,2400,231,9372500000
C,2400,232,9250090000
C,2400,232,9267130000
C,2400,232,9179550000
C,2400,232,9258280000
C,2400,232,9192340000
C,2400,232,9341160000
C,2400,232,9196840000
C,2400,232,9169030000
C,2400,232,9240180000
C,2400,232,9158090000
C,2400,233,9166290000
C,2400,233,9335990000
C,2400,233,9234680000
C,2400,233,9347280000
C,2400,233,9178260000
C,2400,233,9257920000
C,2400,233,9206950000
C,2400,233,9254650000
C,2400,233,9211700000
C,2400,233,9170110000
C,2400,234,9320040000
C,2400,234,9227830000
C,2400,234,9229710000
C,2400,234,9262720000
C,2400,234,9220290000
C,2400,234,9243740000
C,2400,234,9258110000
C,2400,234,9263890000
C,2400,234,9178450000
C,2400,234,9361540000
C,2400,235,9206620000
C,2400,235,9309520000
C,2400,235,9157320000
C,2400,235,9172870000
C,2400,235,9311780000
C,2400,235,9333740000
C,2400,235,9124110000
C,2400,235,9326980000
C,2400,235,9339240000
C,2400,235,9247300000
C,2400,236,9102650000
C,2400,236,9249740000
C,2400,236,9187090000
C,2400,236,9291080000
C,2400,236,9142830000
C,2400,236,9207490000
C,2400,236,9193760000
C,2400,236,9191510000
C,2400,236,9179720000
C,2400,236,9320250000
C,2400,237,9194710000
C,2400,237,9298070000
C,2400,237,9207540000
C,2400,237,9229000000
C,2400,237,9189070000
C,2400,237,9217770000
C,2400,237,9248630000
C,2400,237,9169580000
C,2400,237,9287430000
C,2400,237,9155990000
C,2400,238,9150970000
C,2400,238,9181800000
C,2400,238,9314740000
C,2400,238,9353700000
C,2400,238,9169610000
C,2400,238,9131880000
C,2400,238,9212860000
C,2400,238,9173200000
C,2400,238,9223380000
C,2400,238,9279060000
C,2400,239,9231750000
C,2400,239,9184350000
C,2400,239,9150500000
C,2400,239,9214980000
C,2400,239,9269010000
C,2400,239,9249390000
C,2400,239,9308080000
C,2400,239,9155990000
C,2400,239,9211400000
C,2400,239,9210080000
C,2500,240,7804810000
C,2500,240,7853120000
C,2500,240,7884740000
C,2500,240,7858040000
C,2500,240,7880170000
C,2500,240,7886280000
C,2500,240,8381070000
C,2500,240,7869320000
C,2500,240,7941950000
C,2500,240,8550820000
C,2500,241,8226510000
C,2500,241,8123690000
C,2500,241,7945850000
C,2500,241,7994220000
C,2500,241,8047480000
C,2500,241,8016240000
C,2500,241,8097170000
C,2500,241,7876910000
C,2500,241,7889260000
C,2500,241,7888920000
C,2500,242,7908410000
C,2500,242,7879180000
C,2500,242,7864600000
C,2500,242,7937510000
C,2500,242,7962730000
C,2500,242,7887320000
C,2500,242,7907720000
C,2500,242,8005070000
C,2500,242,7927700000
C,2500,242,7938970000
C,2500,243,7890090000
C,2500,243,7823200000
C,2500,243,7932460000
C,2500,243,7885540000
C,2500,243,7933480000
C,2500,243,7855880000
C,2500,243,7849590000
C,2500,243,7905450000
C,2500,243,7884670000
C,2500,243,7947880000
C,2500,244,7911620000
C,2500,244,7968760000
C,2500,244,8043700000
C,2500,244,7979030000
C,2500,244,7949980000
C,2500,244,8065280000
C,2500,244,7980980000
C,2500,244,7853200000
C,2500,244,7968180000
C,2500,244,7921780000
C,2500,245,7966810000
C,2500,245,7982980000
C,2500,245,7847080000
C,2500,245,7865470000
C,2500,245,7950700000
C,2500,245,7872860000
C,2500,245,7963120000
C,2500,245,7952720000
C,2500,245,7986340000
C,2500,245,7963510000
C,2500,246,7927720000
C,2500,246,7745470000
C,2500,246,8134840000
C,2500,246,7880560000
C,2500,246,7981760000
C,2500,246,7904420000
C,2500,246,7970830000
C,2500,246,7949260000
C,2500,246,7942610000
C,2500,246,7851510000
C,2500,247,7938020000
C,2500,247,8012230000
C,2500,247,7953190000
C,2500,247,7929330000
C,2500,247,7945740000
C,2500,247,7906800000
C,2500,247,7856230000
C,2500,247,7955880000
C,2500,247,7930950000
C,2500,247,7957590000
C,2500,248,8186420000
C,2500,248,7931190000
C,2500,248,7823630000
C,2500,248,8100070000
C,2500,248,7970170000
C,2500,248,8184320000
C,2500,248,7839130000
C,2500,248,7928000000
C,2500,248,7904720000
C,2500,248,7907770000
C,2500,249,7950550000
C,2500,249,7864800000
C,2500,249,7894490000
C,2500,249,8076900000
C,2500,249,7882440000
C,2500,249,7851880000
C,2500,249,7941300000
C,2500,249,7989620000
C,2500,249,7817660000
C,2500,249,7918710000
C,2600,250,9066580000
C,2600,250,8447940000
C,2600,250,8386360000
C,2600,250,8410860000
C,2600,250,9252250000
C,2600,250,8408000000
C,2600,250,8376980000
C,2600,250,8845970000
C,2600,250,8417480000
C,2600,250,8348830000
C,2600,251,8389840000
C,2600,251,8370350000
C,2600,251,8803830000
C,2600,251,8433420000
C,2600,251,8349570000
C,2600,251,9091170000
