Metodo,sizes,nroMatriz,tiempo
G,1400,132,3156990000
G,1400,132,3140730000
G,1400,132,3142060000
G,1400,132,3155690000
G,1400,132,3158530000
G,1400,132,3160020000
G,1400,133,3161540000
G,1400,133,3156580000
G,1400,133,3154450000
G,1400,133,3157030000
G,1400,133,3146280000
G,1400,133,3142980000
G,1400,133,3139960000
G,1400,133,3155060000
G,1400,133,3147010000
G,1400,133,3162860000
G,1400,134,3143810000
G,1400,134,3157830000
G,1400,134,3135830000
G,1400,134,3148290000
G,1400,134,3139400000
G,1400,134,3144410000
G,1400,134,3136450000
G,1400,134,3153790000
G,1400,134,3139240000
G,1400,134,3158950000
G,1400,135,3144670000
G,1400,135,3156220000
G,1400,135,3134400000
G,1400,135,3139530000
G,1400,135,3146690000
G,1400,135,3156760000
G,1400,135,3136220000
G,1400,135,3149160000
G,1400,135,3137720000
G,1400,135,3155680000
G,1400,136,3135000000
G,1400,136,3148440000
G,1400,136,3143300000
G,1400,136,3136010000
G,1400,136,3145820000
G,1400,136,3150930000
G,1400,136,3140780000
G,1400,136,3144360000
G,1400,136,3143850000
G,1400,136,3147660000
G,1400,137,3139330000
G,1400,137,3147940000
G,1400,137,3144260000
G,1400,137,3139080000
G,1400,137,3158430000
G,1400,137,3139880000
G,1400,137,3141920000
G,1400,137,3155620000
G,1400,137,3158220000
G,1400,137,3139030000
G,1400,138,3160040000
G,1400,138,3147750000
G,1400,138,3142330000
G,1400,138,3158770000
G,1400,138,3138340000
G,1400,138,3147120000
G,1400,138,3142090000
G,1400,138,3155680000
G,1400,138,3146570000
G,1400,138,3148700000
G,1400,139,3147530000
G,1400,139,3143580000
G,1400,139,3147420000
G,1400,139,3145900000
G,1400,139,3135790000
G,1400,139,3144720000
G,1400,139,3142780000
G,1400,139,3142930000
G,1400,139,3143330000
G,1400,139,3158720000
G,1500,140,4349600000
G,1500,140,4353610000
G,1500,140,4347870000
G,1500,140,4342520000
G,1500,140,4344750000
G,1500,140,4341690000
G,1500,140,4344760000
G,1500,140,4340790000
G,1500,140,4344220000
G,1500,140,4352520000
G,1500,141,4350270000
G,1500,141,4341300000
G,1500,141,4356000000
G,1500,141,4339070000
G,1500,141,4349640000
G,1500,141,4333670000
G,1500,141,4347240000
G,1500,141,4339600000
G,1500,141,4344880000
G,1500,141,4341260000
G,1500,142,4344810000
G,1500,142,4346470000
G,1500,142,4346440000
G,1500,142,4344840000
G,1500,142,4347640000
G,1500,142,4350120000
G,1500,142,4342780000
G,1500,142,4344390000
G,1500,142,4343300000
G,1500,142,4346610000
G,1500,143,4345690000
G,1500,143,4340320000
G,1500,143,4344170000
G,1500,143,4337680000
G,1500,143,4343140000
G,1500,143,4341760000
G,1500,143,4346590000
G,1500,143,4341330000
G,1500,143,4346590000
G,1500,143,4338400000
G,1500,144,4344620000
G,1500,144,4340390000
G,1500,144,4348380000
G,1500,144,4342050000
G,1500,144,4350000000
G,1500,144,4340690000
G,1500,144,4353130000
G,1500,144,4337540000
G,1500,144,4344190000
G,1500,144,4338780000
G,1500,145,4343750000
G,1500,145,4336030000
G,1500,145,4347470000
G,1500,145,4337820000
G,1500,145,4348090000
G,1500,145,4335840000
G,1500,145,4348810000
G,1500,145,4338720000
G,1500,145,4344330000
G,1500,145,4339970000
G,1500,146,4342590000
G,1500,146,4337700000
G,1500,146,4346250000
G,1500,146,4345610000
G,1500,146,4345690000
G,1500,146,4335090000
G,1500,146,4344930000
G,1500,146,4340800000
G,1500,146,4345510000
G,1500,146,4346510000
G,1500,147,4348990000
G,1500,147,4343190000
G,1500,147,4344840000
G,1500,147,4342870000
G,1500,147,4345630000
G,1500,147,4346700000
G,1500,147,4344900000
G,1500,147,4344410000
G,1500,147,4351300000
G,1500,147,4344820000
G,1500,148,4343220000
G,1500,148,4341080000
G,1500,148,4345880000
G,1500,148,4343420000
G,1500,148,4344890000
G,1500,148,4346790000
G,1500,148,4342470000
G,1500,148,4342270000
G,1500,148,4347940000
G,1500,148,4342300000
G,1500,149,4347710000
G,1500,149,4346240000
G,1500,149,4345700000
G,1500,149,4347650000
G,1500,149,4344960000
G,1500,149,4345050000
G,1500,149,4342870000
G,1500,149,4345050000
G,1500,149,4353450000
G,1500,149,4341950000
G,1600,150,7210910000
G,1600,150,7334530000
G,1600,150,7338020000
G,1600,150,7334390000
G,1600,150,7330500000
G,1600,150,7334200000
G,1600,150,7316330000
G,1600,150,7346490000
G,1600,150,7336420000
G,1600,150,7318500000
G,1600,151,7330900000
G,1600,151,7349780000
G,1600,151,7337330000
G,1600,151,7333770000
G,1600,151,7337330000
G,1600,151,7323570000
G,1600,151,7332520000
G,1600,151,7336440000
G,1600,151,7325620000
G,1600,151,7334540000
G,1600,152,7338810000
G,1600,152,7338030000
G,1600,152,7335500000
G,1600,152,7343260000
G,1600,152,7340680000
G,1600,152,7346240000
G,1600,152,7335230000
G,1600,152,7337010000
G,1600,152,7333550000
G,1600,152,7337540000
G,1600,153,7335360000
G,1600,153,7345340000
G,1600,153,7336290000
G,1600,153,7337400000
G,1600,153,7338770000
G,1600,153,7341960000
G,1600,153,7336350000
G,1600,153,7349690000
G,1600,153,7330950000
G,1600,153,7339510000
G,1600,154,7337940000
G,1600,154,7338830000
G,1600,154,7336510000
G,1600,154,7346430000
G,1600,154,7340760000
G,1600,154,7339430000
G,1600,154,7337070000
G,1600,154,7343580000
G,1600,154,7340750000
G,1600,154,7326060000
G,1600,155,7341160000
G,1600,155,7335530000
G,1600,155,7319170000
G,1600,155,7350150000
G,1600,155,7337840000
G,1600,155,7316490000
G,1600,155,7336460000
G,1600,155,7340740000
G,1600,155,7327480000
G,1600,155,7341820000
G,1600,156,7342710000
G,1600,156,7316960000
G,1600,156,7334080000
G,1600,156,7339480000
G,1600,156,7338350000
G,1600,156,7342850000
G,1600,156,7331110000
G,1600,156,7331250000
G,1600,156,7336560000
G,1600,156,7335600000
G,1600,157,7332450000
G,1600,157,7342010000
G,1600,157,7342350000
G,1600,157,7330590000
G,1600,157,7339500000
G,1600,157,7335110000
G,1600,157,7336460000
G,1600,157,7340400000
G,1600,157,7348240000
G,1600,157,7334630000
G,1600,158,7340740000
G,1600,158,7340390000
G,1600,158,7327230000
G,1600,158,7343190000
G,1600,158,7337010000
G,1600,158,7336440000
G,1600,158,7341460000
G,1600,158,7335740000
G,1600,158,7361890000
G,1600,158,7346850000
G,1600,159,7335180000
G,1600,159,7329490000
G,1600,159,7338390000
G,1600,159,7332550000
G,1600,159,7337920000
G,1600,159,7344830000
G,1600,159,7339020000
G,1600,159,7339030000
G,1600,159,7338250000
G,1600,159,7335570000
G,1700,160,6438720000
G,1700,160,6450380000
G,1700,160,6443520000
G,1700,160,6488850000
G,1700,160,6481640000
G,1700,160,6446140000
G,1700,160,6444990000
G,1700,160,6446440000
G,1700,160,6443080000
G,1700,160,6442070000
G,1700,161,6449840000
G,1700,161,6445810000
G,1700,161,6451220000
G,1700,161,6451130000
G,1700,161,6449320000
G,1700,161,6451090000
G,1700,161,6443770000
G,1700,161,6457830000
G,1700,161,6442710000
G,1700,161,6447220000
G,1700,162,6447680000
G,1700,162,6446040000
G,1700,162,6442820000
G,1700,162,6440950000
G,1700,162,6455830000
G,1700,162,6444880000
G,1700,162,6452030000
G,1700,162,6449930000
G,1700,162,6450000000
G,1700,162,6447140000
G,1700,163,6446130000
G,1700,163,6455920000
G,1700,163,6446690000
G,1700,163,6447340000
G,1700,163,6446010000
G,1700,163,6450090000
G,1700,163,6444260000
G,1700,163,6442560000
G,1700,163,6449650000
G,1700,163,6447550000
G,1700,164,6456350000
G,1700,164,6448650000
G,1700,164,6447990000
G,1700,164,6447480000
G,1700,164,6444200000
G,1700,164,6456090000
G,1700,164,6447110000
G,1700,164,6446840000
G,1700,164,6443520000
G,1700,164,6448540000
G,1700,165,6442780000
G,1700,165,6445050000
G,1700,165,6452820000
G,1700,165,6450120000
G,1700,165,6447770000
G,1700,165,6448070000
G,1700,165,6441060000
G,1700,165,6457520000
G,1700,165,6448170000
G,1700,165,6449280000
G,1700,166,6450310000
G,1700,166,6450970000
G,1700,166,6452110000
G,1700,166,6449160000
G,1700,166,6447930000
G,1700,166,6449310000
G,1700,166,6450400000
G,1700,166,6441220000
G,1700,166,6444320000
G,1700,166,6444140000
G,1700,167,6448500000
G,1700,167,6448330000
G,1700,167,6445810000
G,1700,167,6446600000
G,1700,167,6447320000
G,1700,167,6448450000
G,1700,167,6452140000
G,1700,167,6451160000
G,1700,167,6447760000
G,1700,167,6448950000
G,1700,168,6452730000
G,1700,168,6440920000
G,1700,168,6443290000
G,1700,168,6443810000
G,1700,168,6448350000
G,1700,168,6444970000
G,1700,168,6446010000
G,1700,168,6447490000
G,1700,168,6448020000
G,1700,168,6446830000
G,1700,169,6452340000
G,1700,169,6449020000
G,1700,169,6448620000
G,1700,169,6450060000
G,1700,169,6446160000
G,1700,169,6446630000
G,1700,169,6443290000
G,1700,169,6446320000
G,1700,169,6447490000
G,1700,169,6446580000
G,1800,170,6883370000
G,1800,170,6865700000
G,1800,170,6872450000
G,1800,170,6856840000
G,1800,170,6869660000
G,1800,170,6866620000
G,1800,170,6867270000
G,1800,170,6867810000
G,1800,170,6866720000
G,1800,170,6874830000
G,1800,171,6868110000
G,1800,171,6906670000
G,1800,171,6869390000
G,1800,171,6868610000
G,1800,171,6867620000
G,1800,171,6864540000
G,1800,171,6869900000
G,1800,171,6865400000
G,1800,171,6863030000
G,1800,171,6867450000
G,1800,172,6868950000
G,1800,172,6869410000
G,1800,172,6869610000
G,1800,172,6867350000
G,1800,172,6862120000
G,1800,172,6869470000
G,1800,172,6866830000
G,1800,172,6873970000
G,1800,172,6865060000
G,1800,172,6866840000
G,1800,173,6864620000
G,1800,173,6866150000
G,1800,173,6868140000
G,1800,173,6870060000
G,1800,173,6866150000
G,1800,173,6866730000
G,1800,173,6864930000
G,1800,173,6866620000
G,1800,173,6892240000
G,1800,173,6960180000
G,1800,174,6952800000
G,1800,174,6881210000
G,1800,174,7058830000
G,1800,174,6877130000
G,1800,174,6937540000
G,1800,174,6874320000
G,1800,174,6870600000
G,1800,174,6889770000
G,1800,174,6871020000
G,1800,174,6868030000
G,1800,175,6873770000
G,1800,175,6886950000
G,1800,175,6863140000
G,1800,175,6867030000
G,1800,175,6872680000
G,1800,175,6859260000
G,1800,175,6873040000
G,1800,175,6870610000
G,1800,175,6868240000
G,1800,175,6865650000
G,1800,176,6884470000
G,1800,176,6876780000
G,1800,176,6866080000
G,1800,176,6866680000
G,1800,176,6874330000
G,1800,176,6856660000
G,1800,176,6870620000
G,1800,176,6867790000
G,1800,176,6867320000
G,1800,176,6864900000
G,1800,177,6871470000
G,1800,177,6861040000
G,1800,177,6871170000
G,1800,177,6867420000
G,1800,177,6875140000
G,1800,177,6858900000
G,1800,177,6873060000
G,1800,177,6862650000
G,1800,177,6877950000
G,1800,177,6861900000
G,1800,178,6864520000
G,1800,178,6857570000
G,1800,178,6855420000
G,1800,178,6874300000
G,1800,178,6861750000
G,1800,178,6866430000
G,1800,178,6866740000
G,1800,178,6866400000
G,1800,178,6953250000
G,1800,178,7027340000
G,1800,179,6869010000
G,1800,179,6863830000
G,1800,179,6867190000
G,1800,179,6877350000
G,1800,179,6860410000
G,1800,179,6878720000
G,1800,179,6861030000
G,1800,179,6881410000
G,1800,179,6860620000
G,1800,179,6878730000
G,1900,180,9155460000
G,1900,180,9132180000
G,1900,180,9134310000
G,1900,180,9125620000
G,1900,180,9124920000
G,1900,180,9129160000
G,1900,180,9128360000
G,1900,180,9126830000
G,1900,180,9116350000
G,1900,180,9130720000
G,1900,181,9119950000
G,1900,181,9125460000
G,1900,181,9131230000
G,1900,181,9125820000
G,1900,181,9133860000
G,1900,181,9139420000
G,1900,181,9137160000
G,1900,181,9126770000
G,1900,181,9155610000
G,1900,181,9128500000
G,1900,182,9146570000
G,1900,182,9139020000
G,1900,182,9138020000
G,1900,182,9137650000
G,1900,182,9139560000
G,1900,182,9143490000
G,1900,182,9135250000
G,1900,182,9130720000
G,1900,182,9142880000
G,1900,182,9141280000
G,1900,183,9134740000
G,1900,183,9130030000
G,1900,183,9135010000
G,1900,183,9126290000
G,1900,183,9128650000
G,1900,183,9132870000
G,1900,183,9140050000
G,1900,183,9135620000
G,1900,183,9129830000
G,1900,183,9126330000
G,1900,184,9129230000
G,1900,184,9129380000
G,1900,184,9129550000
G,1900,184,9128760000
G,1900,184,9128650000
G,1900,184,9130520000
G,1900,184,9126840000
G,1900,184,9132890000
G,1900,184,9128190000
G,1900,184,9125980000
G,1900,185,9128980000
G,1900,185,9129780000
G,1900,185,9131300000
G,1900,185,9128870000
G,1900,185,9126600000
G,1900,185,9132690000
G,1900,185,9138120000
G,1900,185,9135340000
G,1900,185,9128220000
G,1900,185,9126270000
G,1900,186,9129390000
G,1900,186,9144090000
G,1900,186,9133220000
G,1900,186,9128840000
G,1900,186,9127730000
G,1900,186,9130920000
G,1900,186,9166500000
G,1900,186,9113220000
G,1900,186,9120080000
G,1900,186,9110290000
G,1900,187,9128280000
G,1900,187,9113410000
G,1900,187,9128690000
G,1900,187,9111080000
G,1900,187,9118390000
G,1900,187,9113450000
G,1900,187,9115020000
G,1900,187,9117010000
G,1900,187,9118430000
G,1900,187,9113850000
G,1900,188,9129030000
G,1900,188,9120270000
G,1900,188,9118120000
G,1900,188,9108660000
G,1900,188,9111250000
G,1900,188,9114550000
G,1900,188,9114250000
G,1900,188,9121120000
G,1900,188,9117610000
G,1900,188,9113930000
G,1900,189,9130870000
G,1900,189,9115760000
G,1900,189,9134770000
G,1900,189,9112920000
G,1900,189,9131380000
G,1900,189,9113790000
G,1900,189,9113740000
G,1900,189,9118450000
G,1900,189,9121680000
G,1900,189,9119160000
G,2000,190,12884900000
G,2000,190,12836900000
G,2000,190,12842000000
G,2000,190,12857300000
G,2000,190,12844500000
G,2000,190,12850800000
G,2000,190,12846500000
G,2000,190,12849900000
G,2000,190,12847800000
G,2000,190,12851400000
G,2000,191,12844900000
G,2000,191,12834500000
G,2000,191,12842000000
G,2000,191,12826500000
G,2000,191,12841300000
G,2000,191,12861100000
G,2000,191,12847300000
G,2000,191,12848200000
G,2000,191,12846400000
G,2000,191,12854500000
G,2000,192,12845300000
G,2000,192,12845500000
G,2000,192,12845100000
G,2000,192,12851200000
G,2000,192,12850000000
G,2000,192,12836100000
G,2000,192,12846900000
G,2000,192,12831700000
G,2000,192,12841100000
G,2000,192,12855500000
G,2000,193,12841100000
G,2000,193,12845300000
G,2000,193,12843400000
G,2000,193,12844100000
G,2000,193,12841200000
G,2000,193,12830600000
G,2000,193,12842900000
G,2000,193,12826900000
G,2000,193,12846800000
G,2000,193,12833000000
G,2000,194,12832900000
G,2000,194,12827100000
G,2000,194,12845700000
G,2000,194,12828000000
G,2000,194,12848400000
G,2000,194,12832500000
G,2000,194,12847900000
G,2000,194,12838900000
G,2000,194,12840800000
G,2000,194,12831800000
G,2000,195,12838900000
G,2000,195,12822000000
G,2000,195,12837400000
G,2000,195,12832700000
G,2000,195,12835500000
G,2000,195,12830700000
G,2000,195,12839700000
G,2000,195,12830200000
G,2000,195,12842300000
G,2000,195,12838000000
G,2000,196,12845300000
G,2000,196,12840500000
G,2000,196,12831400000
G,2000,196,12829200000
G,2000,196,12835700000
G,2000,196,12824800000
G,2000,196,12847900000
G,2000,196,12821900000
G,2000,196,12837500000
G,2000,196,12827100000
G,2000,197,12835100000
G,2000,197,12835200000
G,2000,197,12838500000
G,2000,197,12838200000
G,2000,197,12830400000
G,2000,197,12840500000
G,2000,197,12839200000
G,2000,197,12829200000
G,2000,197,12845800000
G,2000,197,12825400000
G,2000,198,12840500000
G,2000,198,12830400000
G,2000,198,12838500000
G,2000,198,12831100000
G,2000,198,12836500000
G,2000,198,12834600000
G,2000,198,12843100000
G,2000,198,12842800000
G,2000,198,12844900000
G,2000,198,12833500000
G,2000,199,12838000000
G,2000,199,12824900000
G,2000,199,12851200000
G,2000,199,12835500000
G,2000,199,12841500000
G,2000,199,12829000000
G,2000,199,12835700000
G,2000,199,12832900000
G,2000,199,12850200000
G,2000,199,12827200000
G,2100,200,12403500000
G,2100,200,12425600000
G,2100,200,12420900000
G,2100,200,12421800000
G,2100,200,12419300000
G,2100,200,12418900000
G,2100,200,12420200000
G,2100,200,12418300000
G,2100,200,12421600000
G,2100,200,12418000000
G,2100,201,12420700000
G,2100,201,12416500000
G,2100,201,12422500000
G,2100,201,12419800000
G,2100,201,12419100000
G,2100,201,12419800000
G,2100,201,12418500000
G,2100,201,12418100000
G,2100,201,12419800000
G,2100,201,12415600000
G,2100,202,12421200000
G,2100,202,12419300000
G,2100,202,12418700000
G,2100,202,12420600000
G,2100,202,12421200000
G,2100,202,12418400000
G,2100,202,12419600000
G,2100,202,12416300000
G,2100,202,12418700000
G,2100,202,12417400000
G,2100,203,12416400000
G,2100,203,12415100000
G,2100,203,12420700000
G,2100,203,12427700000
G,2100,203,12403500000
G,2100,203,12426600000
G,2100,203,12422900000
G,2100,203,12420000000
G,2100,203,12405300000
G,2100,203,12422600000
G,2100,204,12420900000
G,2100,204,12425100000
G,2100,204,12424900000
G,2100,204,12422900000
G,2100,204,12424000000
G,2100,204,12422700000
G,2100,204,12420800000
G,2100,204,12423100000
G,2100,204,12423700000
G,2100,204,12427000000
G,2100,205,12425200000
G,2100,205,12419700000
G,2100,205,12422600000
G,2100,205,12427500000
G,2100,205,12422800000
G,2100,205,12425500000
G,2100,205,12424100000
G,2100,205,12423900000
G,2100,205,12420100000
G,2100,205,12426400000
G,2100,206,12422600000
G,2100,206,12429100000
G,2100,206,12419700000
G,2100,206,12425200000
G,2100,206,12402700000
G,2100,206,12412000000
G,2100,206,12422200000
G,2100,206,12421100000
G,2100,206,12423000000
G,2100,206,12425300000
G,2100,207,12424900000
G,2100,207,12424400000
G,2100,207,12421300000
G,2100,207,12424600000
G,2100,207,12427700000
G,2100,207,12420700000
G,2100,207,12423000000
G,2100,207,12421400000
G,2100,207,12419900000
G,2100,207,12419300000
G,2100,208,12422800000
G,2100,208,12424700000
G,2100,208,12404800000
G,2100,208,12429200000
G,2100,208,12418900000
G,2100,208,12420700000
G,2100,208,12400900000
G,2100,208,12426300000
G,2100,208,12422300000
G,2100,208,12426600000
G,2100,209,12421600000
G,2100,209,12422700000
G,2100,209,12420700000
G,2100,209,12420800000
G,2100,209,12420600000
G,2100,209,12418800000
G,2100,209,12418300000
G,2100,209,12422200000
G,2100,209,12422700000
G,2100,209,12423500000
G,2200,210,12873100000
G,2200,210,12916800000
G,2200,210,12903500000
G,2200,210,12928900000
G,2200,210,12874800000
G,2200,210,12889200000
G,2200,210,12895100000
G,2200,210,12918100000
G,2200,210,12869300000
G,2200,210,12892800000
G,2200,211,12897500000
G,2200,211,12886400000
G,2200,211,12891200000
G,2200,211,12887200000
G,2200,211,12901800000
G,2200,211,12888400000
G,2200,211,12883900000
G,2200,211,12884500000
G,2200,211,12898500000
G,2200,211,12890700000
G,2200,212,12896600000
G,2200,212,12891700000
G,2200,212,12899200000
G,2200,212,12892900000
G,2200,212,12888900000
G,2200,212,12885700000
G,2200,212,12844500000
G,2200,212,12894500000
G,2200,212,12902000000
G,2200,212,12878800000
G,2200,213,12899700000
G,2200,213,12893000000
G,2200,213,12899800000
G,2200,213,12888700000
G,2200,213,12899200000
G,2200,213,12863700000
G,2200,213,12898000000
G,2200,213,12938500000
G,2200,213,12881300000
G,2200,213,12879200000
G,2200,214,12878700000
G,2200,214,12882500000
G,2200,214,12878600000
G,2200,214,12866500000
G,2200,214,12875800000
G,2200,214,12891100000
G,2200,214,12917700000
G,2200,214,12913200000
G,2200,214,12878600000
G,2200,214,12928300000
G,2200,215,12867900000
G,2200,215,12879500000
G,2200,215,12882600000
G,2200,215,12886000000
G,2200,215,12877900000
G,2200,215,12823600000
G,2200,215,12886600000
G,2200,215,12881300000
G,2200,215,12886700000
G,2200,215,12882900000
G,2200,216,12884500000
G,2200,216,12881100000
G,2200,216,12879900000
G,2200,216,12875100000
G,2200,216,12884000000
G,2200,216,12880700000
G,2200,216,12884200000
G,2200,216,12875400000
G,2200,216,12885900000
G,2200,216,12878700000
G,2200,217,12885300000
G,2200,217,12876500000
G,2200,217,12886700000
G,2200,217,12875200000
G,2200,217,12895700000
G,2200,217,12884200000
G,2200,217,12832800000
G,2200,217,12890200000
G,2200,217,12890600000
G,2200,217,12881800000
G,2200,218,12868700000
G,2200,218,12882200000
G,2200,218,12887700000
G,2200,218,12885300000
G,2200,218,12887600000
G,2200,218,12875600000
G,2200,218,12887700000
G,2200,218,12876600000
G,2200,218,12880100000
G,2200,218,12867200000
G,2200,219,12871100000
G,2200,219,12894400000
G,2200,219,12893300000
G,2200,219,12882000000
G,2200,219,12874900000
G,2200,219,12886100000
G,2200,219,12901200000
G,2200,219,12882000000
G,2200,219,12887000000
G,2200,219,12885600000
G,2300,220,16946200000
G,2300,220,16948400000
G,2300,220,16941300000
G,2300,220,16947000000
G,2300,220,16943100000
G,2300,220,16956100000
G,2300,220,16946000000
G,2300,220,16947800000
G,2300,220,16948200000
G,2300,220,16949700000
G,2300,221,16941100000
G,2300,221,16939800000
G,2300,221,16942400000
G,2300,221,16945900000
G,2300,221,16944800000
G,2300,221,16951600000
G,2300,221,16952200000
G,2300,221,16940400000
G,2300,221,16944600000
G,2300,221,16946400000
G,2300,222,16937800000
G,2300,222,16946800000
G,2300,222,16944000000
G,2300,222,16950100000
G,2300,222,16943400000
G,2300,222,16951700000
G,2300,222,16947500000
G,2300,222,16950600000
G,2300,222,16942800000
G,2300,222,16948500000
G,2300,223,16941800000
G,2300,223,16940800000
G,2300,223,16938900000
G,2300,223,16958300000
G,2300,223,16946000000
G,2300,223,16945900000
G,2300,223,16944400000
G,2300,223,16950100000
G,2300,223,16939900000
G,2300,223,16939100000
G,2300,224,16941600000
G,2300,224,16961800000
G,2300,224,16942600000
G,2300,224,16949300000
G,2300,224,16942300000
G,2300,224,16952100000
G,2300,224,16945700000
G,2300,224,16949100000
G,2300,224,16946700000
G,2300,224,16945600000
G,2300,225,16940200000
G,2300,225,16948200000
G,2300,225,16950200000
G,2300,225,16954500000
G,2300,225,16943900000
G,2300,225,16949400000
G,2300,225,16942500000
G,2300,225,16946400000
G,2300,225,16942600000
G,2300,225,16951400000
G,2300,226,16949700000
G,2300,226,16945400000
G,2300,226,16946500000
G,2300,226,16952800000
G,2300,226,16950200000
G,2300,226,16946200000
G,2300,226,16946000000
G,2300,226,16945700000
G,2300,226,16943300000
G,2300,226,16960600000
G,2300,227,16945700000
G,2300,227,16940900000
G,2300,227,16951400000
G,2300,227,16949700000
G,2300,227,16942500000
G,2300,227,16953100000
G,2300,227,16944100000
G,2300,227,16947800000
G,2300,227,16938000000
G,2300,227,16958400000
G,2300,228,16943800000
G,2300,228,16948200000
G,2300,228,16945800000
G,2300,228,16946100000
G,2300,228,16940100000
G,2300,228,16948200000
G,2300,228,16945200000
G,2300,228,16948700000
G,2300,228,16941000000
G,2300,228,16948600000
G,2300,229,16951000000
G,2300,229,16954000000
G,2300,229,16945800000
G,2300,229,16944500000
G,2300,229,16946000000
G,2300,229,16950200000
G,2300,229,16943300000
G,2300,229,16952600000
G,2300,229,16944700000
G,2300,229,16947200000
G,2400,230,26031900000
G,2400,230,26026800000
G,2400,230,26028600000
G,2400,230,26046500000
G,2400,230,26029800000
G,2400,230,26031600000
G,2400,230,26035000000
G,2400,230,26025000000
G,2400,230,26032800000
G,2400,230,26063000000
G,2400,231,26058000000
G,2400,231,26030200000
G,2400,231,26036200000
G,2400,231,26026600000
G,2400,231,26037200000
G,2400,231,26030300000
G,2400,231,26033300000
G,2400,231,26031900000
G,2400,231,26032300000
G,2400,231,26043000000
G,2400,232,26030900000
G,2400,232,26036800000
G,2400,232,26048400000
G,2400,232,26031800000
G,2400,232,26027300000
G,2400,232,26030200000
G,2400,232,26035100000
G,2400,232,26041600000
G,2400,232,26062300000
G,2400,232,26026100000
G,2400,233,26016700000
G,2400,233,26019400000
G,2400,233,26029200000
G,2400,233,26026700000
G,2400,233,26022800000
G,2400,233,26021600000
G,2400,233,26025700000
G,2400,233,26035600000
G,2400,233,26026500000
G,2400,233,26074200000
G,2400,234,26029800000
G,2400,234,26034600000
G,2400,234,26025700000
G,2400,234,26028000000
G,2400,234,26026400000
G,2400,234,26033800000
G,2400,234,26029600000
G,2400,234,26035100000
G,2400,234,26025300000
G,2400,234,26027400000
G,2400,235,26032000000
G,2400,235,26034300000
G,2400,235,26025900000
G,2400,235,26067400000
G,2400,235,26018000000
G,2400,235,26019100000
G,2400,235,26027400000
G,2400,235,26020300000
G,2400,235,26018600000
G,2400,235,26027000000
G,2400,236,26022700000
G,2400,236,26057400000
G,2400,236,26026700000
G,2400,236,26043200000
G,2400,236,26036000000
G,2400,236,26028400000
G,2400,236,26025000000
G,2400,236,26031800000
G,2400,236,26027400000
G,2400,236,26033600000
G,2400,237,26050000000
G,2400,237,26026700000
G,2400,237,26034700000
G,2400,237,26033800000
G,2400,237,26028400000
G,2400,237,26033200000
G,2400,237,26026200000
G,2400,237,26029800000
G,2400,237,26022800000
G,2400,237,26032900000
G,2400,238,26026400000
G,2400,238,26035500000
G,2400,238,26024000000
G,2400,238,26030500000
G,2400,238,26023200000
G,2400,238,26042300000
G,2400,238,26030600000
G,2400,238,26032600000
G,2400,238,26032900000
G,2400,238,26065600000
G,2400,239,26017700000
G,2400,239,26029200000
G,2400,239,26023200000
G,2400,239,26019800000
G,2400,239,26029000000
G,2400,239,26013500000
G,2400,239,26019900000
G,2400,239,26023700000
G,2400,239,26021200000
G,2400,239,26028500000
G,2500,240,22069100000
G,2500,240,22105000000
G,2500,240,22068900000
G,2500,240,22104700000
G,2500,240,22106900000
G,2500,240,22102600000
G,2500,240,22084600000
G,2500,240,22092500000
G,2500,240,22109400000
G,2500,240,22079500000
G,2500,241,22072400000
G,2500,241,22105300000
G,2500,241,22070000000
G,2500,241,22103500000
G,2500,241,22102200000
G,2500,241,22105600000
G,2500,241,22083200000
G,2500,241,22091200000
G,2500,241,22089400000
G,2500,241,22085800000
G,2500,242,22083800000
G,2500,242,22086000000
G,2500,242,22076600000
G,2500,242,22091800000
G,2500,242,22065900000
G,2500,242,22113200000
G,2500,242,22071700000
G,2500,242,22104900000
G,2500,242,22117700000
G,2500,242,22107800000
G,2500,243,22084900000
G,2500,243,22096900000
G,2500,243,22085800000
G,2500,243,22079700000
G,2500,243,22090800000
G,2500,243,22086600000
G,2500,243,22084500000
G,2500,243,22091100000
G,2500,243,22077700000
G,2500,243,22087700000
G,2500,244,22078100000
G,2500,244,22092400000
G,2500,244,22062100000
G,2500,244,22112700000
G,2500,244,22081100000
G,2500,244,22097700000
G,2500,244,22073300000
G,2500,244,22111200000
G,2500,244,22108600000
G,2500,244,22104300000
G,2500,245,22090900000
G,2500,245,22084100000
G,2500,245,22089100000
G,2500,245,22087600000
G,2500,245,22093000000
G,2500,245,22087100000
G,2500,245,22080800000
G,2500,245,22102400000
G,2500,245,22067000000
G,2500,245,22109100000
G,2500,246,22069700000
G,2500,246,22109300000
G,2500,246,22063300000
G,2500,246,22108100000
G,2500,246,22071600000
G,2500,246,22110200000
G,2500,246,22109100000
G,2500,246,22104000000
G,2500,246,22090600000
G,2500,246,22084200000
G,2500,247,22092500000
G,2500,247,22091100000
G,2500,247,22088400000
G,2500,247,22088600000
G,2500,247,22083100000
G,2500,247,22094700000
G,2500,247,22066800000
G,2500,247,22106600000
G,2500,247,22076500000
G,2500,247,22083900000
G,2500,248,22079500000
G,2500,248,22090300000
G,2500,248,22058600000
G,2500,248,22112000000
G,2500,248,22074800000
G,2500,248,22108900000
G,2500,248,22107600000
G,2500,248,22102600000
