1,1,1,19676400,7169.14,1
1,1,1,19575300,7169.14,1
1,1,1,19559400,7169.14,1
1,1,1,19907200,7169.14,1
1,1,1,19516100,7169.14,1
1,1,1,19418000,7169.14,1
1,1,1,19961100,7169.14,1
1,1,1,19557300,7169.14,1
1,1,1,19800000,7169.14,1
1,1,1,19499500,7169.14,1
1,1,1,19869200,7169.14,1
1,1,1,19763400,7169.14,1
1,1,1,19460500,7169.14,1
1,1,1,19770200,7169.14,1
1,1,1,19609600,7169.14,1
1,1,1,19925600,7169.14,1
1,1,1,19419000,7169.14,1
1,1,1,19386400,7169.14,1
1,1,1,19401100,7169.14,1
1,1,1,19384300,7169.14,1
1,1,2,28644400,8402.96,2
1,1,2,28553300,8824.56,2
1,1,2,30159900,8698.85,2
1,1,2,26450000,7963.46,2
1,1,2,31337200,8317.8,2
1,1,2,27711700,8526.63,2
1,1,2,32167500,8896.66,2
1,1,2,27727200,8378.88,2
1,1,2,33123200,8110.61,2
1,1,2,27756500,8248.79,2
1,1,2,35169000,8446.51,2
1,1,2,22392700,8583.21,2
1,1,2,30969500,8548.56,2
1,1,2,31016200,8246.4,2
1,1,2,22589700,7942.1,2
1,1,2,31430800,8681.03,2
1,1,2,28222400,8265.65,2
1,1,2,35103300,8871.57,2
1,1,2,28472800,8804.49,2
1,1,2,29257600,8405.23,2
1,1,3,33567800,9357.6,3
1,1,3,36518700,9183.15,3
1,1,3,37599800,9678.34,3
1,1,3,33086400,9458.33,3
1,1,3,43048500,9096.65,3
1,1,3,28337700,10288.9,3
1,1,3,37403800,9475.39,3
1,1,3,35267700,9761.06,3
1,1,3,36337100,9283.83,3
1,1,3,34723500,10268.1,3
1,1,3,33586800,9892.76,3
1,1,3,30906400,9986.17,3
1,1,3,37420000,9548.76,3
1,1,3,36613500,9944.51,3
1,1,3,39523900,9280.26,3
1,1,3,64204400,9470.84,3
1,1,3,52897300,9994.21,3
1,1,3,40151300,10328,3
1,1,3,51104000,8995.98,3
1,1,3,48574900,10029.3,3
1,1,4,51995900,10766.1,4
1,1,4,47116700,11019.4,4
1,1,4,54595400,11166.2,4
1,1,4,46938800,11301.1,4
1,1,4,39831500,10801.7,4
1,1,4,44227900,11561.5,4
1,1,4,41437500,11147.5,4
1,1,4,40496700,10316.3,4
1,1,4,39318100,10481,4
1,1,4,49520500,10833.9,4
1,1,4,54276700,10769.1,4
1,1,4,41078200,11003.5,4
1,1,4,47493700,10449.3,4
1,1,4,47733200,11093.2,4
1,1,4,46365600,11142.4,4
1,1,4,43903500,11023.5,4
1,1,4,35229700,11439.3,4
1,1,4,42918200,10586.5,4
1,1,4,46622100,10911.6,4
1,1,4,44590200,10864.1,4
1,1,5,49372900,11539.3,5
1,1,5,51561300,11382.9,5
1,1,5,50062300,12595.3,5
1,1,5,44985800,11777.7,5
1,1,5,56690600,12268.1,5
1,1,5,50142900,12542.3,5
1,1,5,49676600,11781.1,5
1,1,5,52834500,11945.2,5
1,1,5,48343200,11062.6,5
1,1,5,45486400,11495.3,5
1,1,5,50726900,11275.4,5
1,1,5,46511700,12034.3,5
1,1,5,47554600,11429.1,5
1,1,5,44175900,11319,5
1,1,5,38616600,11848.8,5
1,1,5,45818300,11836.2,5
1,1,5,44856800,12218.5,5
1,1,5,53115700,12256.7,5
1,1,5,61305400,10767.5,5
1,1,5,57326800,11964.5,5
1,1,6,51868200,11716.2,6
1,1,6,57432100,12829.6,6
1,1,6,54527100,12055.4,6
1,1,6,57581500,12189.3,6
1,1,6,53827400,12970.7,6
