1,1,1,17779000,21308.9,1
1,1,1,26309400,27575,1
1,1,1,17186100,24258.5,1
1,1,1,13394800,23935.3,1
1,1,1,12398300,26463.5,1
1,1,1,12721500,24814.8,1
1,1,1,16371000,25736.5,1
1,1,1,12166200,25278.3,1
1,1,1,18195500,25472.9,1
1,1,1,10998300,23970.9,1
1,1,1,14722700,23354.5,1
1,1,1,14230200,26496.1,1
1,1,1,10867100,24324.7,1
1,1,1,9535530,22646.8,1
1,1,1,9412050,23954.8,1
1,1,1,11432500,23203.7,1
1,1,1,9652120,20547,1
1,1,1,8399630,23888.6,1
1,1,1,6825020,22498.3,1
1,1,1,9441630,22785.5,1
1,1,2,21748900,22744.7,2
1,1,2,27282600,22964,2
1,1,2,22480000,21005.6,2
1,1,2,26131400,24020.5,2
1,1,2,19839900,22332.4,2
1,1,2,24226900,22220.2,2
1,1,2,26791100,23513.2,2
1,1,2,22717400,24103.9,2
1,1,2,20945600,24338.9,2
1,1,2,22809100,20618.4,2
1,1,2,16654100,24216.9,2
1,1,2,23564400,22522.2,2
1,1,2,28169400,21209.3,2
1,1,2,24007300,24791.4,2
1,1,2,29784000,23818.6,2
1,1,2,24643900,22153.4,2
1,1,2,24967600,26261.3,2
1,1,2,27930300,19718.7,2
1,1,2,21974700,21463.2,2
1,1,2,25566700,21016.4,2
1,1,3,34097500,22332.3,3
1,1,3,32210800,22119.4,3
1,1,3,37525000,22989.5,3
1,1,3,30059000,23587,3
1,1,3,40415800,21601.5,3
1,1,3,39687000,22568,3
1,1,3,34170500,20195,3
1,1,3,40176000,21479.5,3
1,1,3,29081100,22635.8,3
1,1,3,39568900,22092.6,3
1,1,3,28007700,22371.9,3
1,1,3,33468800,22738.7,3
1,1,3,38926700,24027.1,3
1,1,3,34708200,21700.5,3
1,1,3,27785400,22280.8,3
1,1,3,43285300,22595.6,3
1,1,3,35553200,25350.3,3
1,1,3,32507300,21398.1,3
1,1,3,34057800,22303.8,3
1,1,3,28213900,24167.4,3
1,1,4,48767200,21015.6,4
1,1,4,46266100,23097.8,4
1,1,4,45419700,22223.7,4
1,1,4,44503500,22074.3,4
1,1,4,51762000,22266.4,4
1,1,4,44295500,20742.1,4
1,1,4,54431300,24117.2,4
1,1,4,50182100,23359.1,4
1,1,4,52913600,19771.5,4
1,1,4,48208800,22278.9,4
1,1,4,42697300,22706,4
1,1,4,51121000,20649.3,4
1,1,4,48110800,22941.7,4
1,1,4,49419600,23090,4
1,1,4,46009400,19592.4,4
1,1,4,51918700,20611.6,4
1,1,4,40637900,21149.4,4
1,1,4,42679200,23327.3,4
1,1,4,44559500,23057.7,4
1,1,4,48424700,21907.6,4
1,1,5,63949000,22015.9,5
1,1,5,63953000,21103,5
1,1,5,53334600,22294.7,5
1,1,5,66753100,21169,5
1,1,5,58985000,22714.6,5
1,1,5,65393500,20281.9,5
1,1,5,58724400,22682.7,5
1,1,5,61259900,21933.2,5
1,1,5,61266100,21535.5,5
1,1,5,62382800,22250.5,5
1,1,5,53037400,21565.5,5
1,1,5,53882300,20907.8,5
1,1,5,51633900,21282.4,5
1,1,5,52783200,22427.5,5
