1.7779e+07, 21308.9, 1
2.63094e+07, 27575, 1
1.71861e+07, 24258.5, 1
1.33948e+07, 23935.3, 1
1.23983e+07, 26463.5, 1
1.27215e+07, 24814.8, 1
1.6371e+07, 25736.5, 1
1.21662e+07, 25278.3, 1
1.81955e+07, 25472.9, 1
1.09983e+07, 23970.9, 1
1.47227e+07, 23354.5, 1
1.42302e+07, 26496.1, 1
1.08671e+07, 24324.7, 1
9.53553e+06, 22646.8, 1
9.41205e+06, 23954.8, 1
1.14325e+07, 23203.7, 1
9.65212e+06, 20547, 1
8.39963e+06, 23888.6, 1
6.82502e+06, 22498.3, 1
9.44163e+06, 22785.5, 1
2.17489e+07, 22744.7, 2
2.72826e+07, 22964, 2
2.248e+07, 21005.6, 2
2.61314e+07, 24020.5, 2
1.98399e+07, 22332.4, 2
2.42269e+07, 22220.2, 2
2.67911e+07, 23513.2, 2
2.27174e+07, 24103.9, 2
2.09456e+07, 24338.9, 2
2.28091e+07, 20618.4, 2
1.66541e+07, 24216.9, 2
2.35644e+07, 22522.2, 2
2.81694e+07, 21209.3, 2
2.40073e+07, 24791.4, 2
2.9784e+07, 23818.6, 2
2.46439e+07, 22153.4, 2
2.49676e+07, 26261.3, 2
2.79303e+07, 19718.7, 2
2.19747e+07, 21463.2, 2
2.55667e+07, 21016.4, 2
3.40975e+07, 22332.3, 3
3.22108e+07, 22119.4, 3
3.7525e+07, 22989.5, 3
3.0059e+07, 23587, 3
4.04158e+07, 21601.5, 3
3.9687e+07, 22568, 3
3.41705e+07, 20195, 3
4.0176e+07, 21479.5, 3
2.90811e+07, 22635.8, 3
3.95689e+07, 22092.6, 3
2.80077e+07, 22371.9, 3
3.34688e+07, 22738.7, 3
3.89267e+07, 24027.1, 3
3.47082e+07, 21700.5, 3
2.77854e+07, 22280.8, 3
4.32853e+07, 22595.6, 3
3.55532e+07, 25350.3, 3
3.25073e+07, 21398.1, 3
3.40578e+07, 22303.8, 3
2.82139e+07, 24167.4, 3
4.87672e+07, 21015.6, 4
4.62661e+07, 23097.8, 4
4.54197e+07, 22223.7, 4
4.45035e+07, 22074.3, 4
5.1762e+07, 22266.4, 4
4.42955e+07, 20742.1, 4
