583773, 84.8528, 1
518970, 90.5097, 1
217966, 74.9533, 1
348152, 90.5097, 1
364757, 76.3675, 1
399389, 97.5807, 1
261963, 46.669, 1
376108, 59.397, 1
331988, 72.1249, 1
288114, 62.2254, 1
290632, 60.8112, 1
425922, 97.5807, 1
212754, 73.5391, 1
288067, 96.1665, 1
398768, 36.7696, 1
344699, 84.8528, 1
266919, 49.4975, 1
411376, 48.0833, 1
275183, 69.2965, 1
261459, 83.4386, 1
399074, 74.9533, 1
374646, 57.9828, 1
487961, 46.669, 1
297030, 76.3675, 1
443984, 86.267, 1
415481, 67.8823, 1
451253, 77.7817, 1
329082, 80.6102, 1
421890, 84.8528, 1
332616, 73.5391, 1
525446, 67.8823, 1
393924, 48.0833, 1
490901, 63.6396, 1
268247, 72.1249, 1
337750, 63.6396, 1
323415, 65.0538, 1
270367, 57.9828, 1
278364, 83.4386, 1
323427, 55.1543, 1
426441, 82.0244, 1
388421, 84.8528, 1
470433, 90.5097, 1
450970, 73.5391, 1
314993, 67.8823, 1
506236, 104.652, 1
352650, 62.2254, 1
257512, 62.2254, 1
448534, 94.7523, 1
387474, 100.409, 1
320009, 56.5685, 1
460581, 60.8112, 2
1.0816e+06, 48.0833, 2
562028, 59.397, 2
624004, 60.8112, 2
532583, 48.0833, 2
595969, 60.8112, 2
754023, 84.8528, 2
1.00697e+06, 69.2965, 2
510368, 82.0244, 2
638202, 49.4975, 2
749633, 89.0955, 2
700804, 50.9117, 2
739784, 59.397, 2
750953, 66.468, 2
550634, 57.9828, 2
817472, 83.4386, 2
814313, 39.598, 2
803544, 33.9411, 2
829143, 49.4975, 2
896192, 59.397, 2
686345, 57.9828, 2
684560, 59.397, 2
694788, 70.7107, 2
584097, 67.8823, 2
729781, 76.3675, 2
828786, 39.598, 2
692465, 50.9117, 2
559226, 65.0538, 2
311043, 52.3259, 2
888443, 76.3675, 2
720916, 56.5685, 2
708044, 62.2254, 2
572929, 53.7401, 2
427668, 65.0538, 2
634218, 53.7401, 2
701350, 39.598, 2
920381, 43.8406, 2
654599, 60.8112, 2
791874, 46.669, 2
605305, 72.1249, 2
653542, 46.669, 2
831089, 50.9117, 2
866171, 57.9828, 2
794017, 70.7107, 2
584044, 72.1249, 2
730116, 67.8823, 2
522438, 46.669, 2
627327, 65.0538, 2
818937, 48.0833, 2
626479, 67.8823, 2
772081, 65.0538, 3
804606, 63.6396, 3
1.21616e+06, 74.9533, 3
1.02694e+06, 63.6396, 3
948476, 52.3259, 3
951955, 65.0538, 3
868334, 74.9533, 3
857652, 65.0538, 3
952887, 49.4975, 3
827028, 56.5685, 3
1.1121e+06, 45.2548, 3
906141, 57.9828, 3
1.2065e+06, 53.7401, 3
1.15164e+06, 62.2254, 3
961465, 93.3381, 3
1.24344e+06, 65.0538, 3
1.24722e+06, 38.1838, 3
876401, 69.2965, 3
775911, 65.0538, 3
1.30423e+06, 38.1838, 3
862554, 79.196, 3
942263, 36.7696, 3
712492, 41.0122, 3
1.04784e+06, 69.2965, 3
1.20028e+06, 48.0833, 3
1.11485e+06, 41.0122, 3
1.34992e+06, 59.397, 3
1.12347e+06, 56.5685, 3
1.09136e+06, 73.5391, 3
1.07546e+06, 79.196, 3
1.3985e+06, 48.0833, 3
845909, 56.5685, 3
1.03727e+06, 46.669, 3
968462, 65.0538, 3
963801, 60.8112, 3
1.13787e+06, 70.7107, 3
977369, 55.1543, 3
943885, 55.1543, 3
761166, 41.0122, 3
1.1564e+06, 69.2965, 3
880570, 67.8823, 3
1.08293e+06, 73.5391, 3
1.02462e+06, 56.5685, 3
1.03159e+06, 59.397, 3
805887, 70.7107, 3
1.24382e+06, 42.4264, 3
1.03577e+06, 50.9117, 3
995072, 60.8112, 3
1.1207e+06, 65.0538, 3
928391, 62.2254, 3
1.20799e+06, 65.0538, 4
1.42471e+06, 62.2254, 4
1.11771e+06, 74.9533, 4
1.14413e+06, 45.2548, 4
1.47533e+06, 53.7401, 4
1.0165e+06, 67.8823, 4
1.477e+06, 50.9117, 4
1.38218e+06, 50.9117, 4
1.30218e+06, 56.5685, 4
1.22099e+06, 48.0833, 4
1.26031e+06, 35.3553, 4
1.59365e+06, 67.8823, 4
1.94457e+06, 45.2548, 4
1.91523e+06, 55.1543, 4
1.66345e+06, 41.0122, 4
1.49568e+06, 66.468, 4
1.89827e+06, 48.0833, 4
1.29463e+06, 38.1838, 4
1.72657e+06, 60.8112, 4
1.16029e+06, 56.5685, 4
1.07601e+06, 49.4975, 4
1.30482e+06, 70.7107, 4
1.47824e+06, 69.2965, 4
1.41909e+06, 65.0538, 4
1.38309e+06, 72.1249, 4
1.37144e+06, 50.9117, 4
1.32058e+06, 45.2548, 4
1.28856e+06, 65.0538, 4
1.34114e+06, 57.9828, 4
1.56432e+06, 50.9117, 4
1.58312e+06, 79.196, 4
903883, 48.0833, 4
1.65296e+06, 39.598, 4
1.35136e+06, 56.5685, 4
1.20084e+06, 90.5097, 4
1.44796e+06, 41.0122, 4
1.17785e+06, 39.598, 4
1.29971e+06, 46.669, 4
1.18152e+06, 56.5685, 4
1.26967e+06, 52.3259, 4
1.50613e+06, 57.9828, 4
1.23931e+06, 53.7401, 4
1.61518e+06, 49.4975, 4
1.25396e+06, 55.1543, 4
1.48702e+06, 50.9117, 4
1.32396e+06, 70.7107, 4
1.371e+06, 65.0538, 4
1.10182e+06, 69.2965, 4
1.39012e+06, 60.8112, 4
1.16074e+06, 67.8823, 4
1.74547e+06, 42.4264, 5
1.84471e+06, 39.598, 5
1.36618e+06, 39.598, 5
1.56462e+06, 46.669, 5
1.54601e+06, 39.598, 5
1.41964e+06, 66.468, 5
1.64752e+06, 65.0538, 5
1.96426e+06, 59.397, 5
1.55663e+06, 41.0122, 5
1.52627e+06, 46.669, 5
1.75948e+06, 33.9411, 5
1.8248e+06, 56.5685, 5
1.44412e+06, 67.8823, 5
1.43207e+06, 50.9117, 5
1.58034e+06, 56.5685, 5
1.70337e+06, 63.6396, 5
1.43053e+06, 46.669, 5
1.55947e+06, 42.4264, 5
1.72499e+06, 52.3259, 5
1.72854e+06, 65.0538, 5
1.43004e+06, 55.1543, 5
1.57443e+06, 46.669, 5
1.92462e+06, 45.2548, 5
1.48524e+06, 53.7401, 5
1.83727e+06, 55.1543, 5
1.85249e+06, 48.0833, 5
1.57276e+06, 70.7107, 5
1.56635e+06, 50.9117, 5
1.68537e+06, 39.598, 5
1.84577e+06, 62.2254, 5
1.93783e+06, 29.6985, 5
1.59896e+06, 52.3259, 5
1.78952e+06, 67.8823, 5
1.30824e+06, 35.3553, 5
1.58663e+06, 59.397, 5
1.68219e+06, 55.1543, 5
1.8516e+06, 53.7401, 5
1.58454e+06, 50.9117, 5
1.76684e+06, 66.468, 5
1.60873e+06, 43.8406, 5
1.71296e+06, 49.4975, 5
1.76875e+06, 50.9117, 5
1.42682e+06, 43.8406, 5
1.49291e+06, 53.7401, 5
1.9205e+06, 41.0122, 5
1.8206e+06, 25.4558, 5
1.81524e+06, 63.6396, 5
1.98368e+06, 55.1543, 5
1.81988e+06, 53.7401, 5
2.58293e+06, 60.8112, 5
2.51842e+06, 39.598, 6
2.26639e+06, 56.5685, 6
2.01598e+06, 43.8406, 6
2.26943e+06, 65.0538, 6
1.80104e+06, 46.669, 6
2.09793e+06, 53.7401, 6
2.08308e+06, 73.5391, 6
1.99153e+06, 52.3259, 6
2.31077e+06, 57.9828, 6
1.76307e+06, 62.2254, 6
2.30871e+06, 52.3259, 6
2.6028e+06, 50.9117, 6
2.0256e+06, 36.7696, 6
2.01973e+06, 48.0833, 6
2.14312e+06, 25.4558, 6
1.95629e+06, 59.397, 6
2.15842e+06, 57.9828, 6
1.70912e+06, 52.3259, 6
2.18017e+06, 57.9828, 6
1.77707e+06, 35.3553, 6
2.08409e+06, 43.8406, 6
1.90583e+06, 41.0122, 6
1.81627e+06, 56.5685, 6
2.02849e+06, 45.2548, 6
1.95986e+06, 76.3675, 6
2.51724e+06, 41.0122, 6
1.85378e+06, 52.3259, 6
2.18532e+06, 36.7696, 6
1.80359e+06, 41.0122, 6
1.99696e+06, 56.5685, 6
2.01305e+06, 57.9828, 6
2.10574e+06, 36.7696, 6
1.91859e+06, 53.7401, 6
1.89183e+06, 56.5685, 6
1.94128e+06, 26.8701, 6
2.06237e+06, 41.0122, 6
1.96331e+06, 57.9828, 6
1.77026e+06, 50.9117, 6
1.96274e+06, 31.1127, 6
1.902e+06, 62.2254, 6
2.08346e+06, 57.9828, 6
2.0402e+06, 60.8112, 6
1.84691e+06, 63.6396, 6
1.91663e+06, 73.5391, 6
1.91084e+06, 42.4264, 6
1.73015e+06, 62.2254, 6
2.3151e+06, 60.8112, 6
1.95936e+06, 45.2548, 6
2.00992e+06, 65.0538, 6
1.93094e+06, 36.7696, 6
2.34116e+06, 32.5269, 7
2.15488e+06, 35.3553, 7
2.33422e+06, 53.7401, 7
2.02565e+06, 66.468, 7
2.40256e+06, 52.3259, 7
2.27311e+06, 26.8701, 7
2.40884e+06, 33.9411, 7
2.63047e+06, 55.1543, 7
2.01619e+06, 62.2254, 7
2.19438e+06, 60.8112, 7
2.09996e+06, 60.8112, 7
2.19342e+06, 48.0833, 7
1.8548e+06, 56.5685, 7
2.07153e+06, 41.0122, 7
2.76915e+06, 41.0122, 7
2.34242e+06, 50.9117, 7
2.18035e+06, 62.2254, 7
2.30318e+06, 62.2254, 7
2.52474e+06, 45.2548, 7
2.20382e+06, 48.0833, 7
2.40584e+06, 65.0538, 7
2.44213e+06, 53.7401, 7
2.64212e+06, 52.3259, 7
2.27474e+06, 60.8112, 7
2.1104e+06, 46.669, 7
2.48012e+06, 36.7696, 7
2.45614e+06, 59.397, 7
2.29546e+06, 48.0833, 7
2.80548e+06, 48.0833, 7
2.11728e+06, 52.3259, 7
2.79988e+06, 41.0122, 7
2.7271e+06, 53.7401, 7
2.51492e+06, 42.4264, 7
2.98146e+06, 63.6396, 7
2.8551e+06, 48.0833, 7
2.7656e+06, 57.9828, 7
3.04347e+06, 43.8406, 7
2.252e+06, 53.7401, 7
2.53227e+06, 65.0538, 7
1.94771e+06, 43.8406, 7
2.16542e+06, 49.4975, 7
2.62766e+06, 50.9117, 7
2.09548e+06, 39.598, 7
3.09649e+06, 50.9117, 7
2.70845e+06, 65.0538, 7
2.24625e+06, 36.7696, 7
2.59568e+06, 50.9117, 7
2.58727e+06, 55.1543, 7
2.39792e+06, 41.0122, 7
2.04367e+06, 57.9828, 7
3.41664e+06, 56.5685, 8
3.04701e+06, 50.9117, 8
2.21119e+06, 69.2965, 8
2.82823e+06, 52.3259, 8
3.01445e+06, 49.4975, 8
2.45902e+06, 36.7696, 8
2.65837e+06, 52.3259, 8
2.65778e+06, 55.1543, 8
2.68841e+06, 45.2548, 8
2.71826e+06, 56.5685, 8
2.67026e+06, 62.2254, 8
2.45537e+06, 42.4264, 8
2.66767e+06, 36.7696, 8
2.92289e+06, 43.8406, 8
2.75929e+06, 77.7817, 8
2.28023e+06, 43.8406, 8
2.63056e+06, 45.2548, 8
2.63088e+06, 43.8406, 8
2.82708e+06, 29.6985, 8
2.40259e+06, 43.8406, 8
2.60375e+06, 48.0833, 8
2.71398e+06, 38.1838, 8
2.5166e+06, 39.598, 8
3.20783e+06, 36.7696, 8
2.62204e+06, 50.9117, 8
2.0119e+06, 45.2548, 8
2.24648e+06, 49.4975, 8
2.69086e+06, 62.2254, 8
2.58189e+06, 43.8406, 8
3.1585e+06, 48.0833, 8
2.48591e+06, 29.6985, 8
2.78378e+06, 56.5685, 8
2.38056e+06, 53.7401, 8
2.94158e+06, 62.2254, 8
2.48499e+06, 50.9117, 8
2.56983e+06, 45.2548, 8
2.63742e+06, 38.1838, 8
2.07652e+06, 36.7696, 8
2.68639e+06, 43.8406, 8
2.52268e+06, 33.9411, 8
3.09299e+06, 32.5269, 8
3.09566e+06, 62.2254, 8
2.60811e+06, 50.9117, 8
2.5744e+06, 31.1127, 8
2.86994e+06, 53.7401, 8
2.61969e+06, 36.7696, 8
2.86974e+06, 53.7401, 8
3.27195e+06, 36.7696, 8
2.6481e+06, 48.0833, 8
2.76098e+06, 55.1543, 8
3.15314e+06, 45.2548, 9
3.45948e+06, 39.598, 9
2.88741e+06, 50.9117, 9
2.8478e+06, 53.7401, 9
2.69369e+06, 46.669, 9
3.21619e+06, 42.4264, 9
2.89853e+06, 42.4264, 9
3.66525e+06, 49.4975, 9
2.99711e+06, 53.7401, 9
3.16078e+06, 31.1127, 9
3.4341e+06, 31.1127, 9
4.89606e+06, 59.397, 9
3.0125e+06, 49.4975, 9
3.25894e+06, 49.4975, 9
2.80925e+06, 55.1543, 9
2.69854e+06, 59.397, 9
3.07571e+06, 56.5685, 9
3.23009e+06, 50.9117, 9
2.81678e+06, 48.0833, 9
3.30449e+06, 52.3259, 9
3.31642e+06, 59.397, 9
3.17788e+06, 45.2548, 9
2.62519e+06, 45.2548, 9
2.96442e+06, 32.5269, 9
2.89556e+06, 46.669, 9
3.27e+06, 28.2843, 9
3.17463e+06, 42.4264, 9
3.14332e+06, 46.669, 9
3.38435e+06, 33.9411, 9
3.42566e+06, 29.6985, 9
2.88522e+06, 41.0122, 9
3.03122e+06, 29.6985, 9
2.89982e+06, 48.0833, 9
2.96967e+06, 48.0833, 9
3.82069e+06, 33.9411, 9
3.35595e+06, 48.0833, 9
3.05096e+06, 55.1543, 9
2.86014e+06, 42.4264, 9
3.11786e+06, 42.4264, 9
2.94714e+06, 48.0833, 9
3.44426e+06, 43.8406, 9
2.62032e+06, 41.0122, 9
3.0395e+06, 56.5685, 9
2.78608e+06, 55.1543, 9
2.74968e+06, 50.9117, 9
2.88552e+06, 25.4558, 9
3.39775e+06, 43.8406, 9
3.11057e+06, 41.0122, 9
3.38884e+06, 42.4264, 9
3.1174e+06, 39.598, 9
3.06837e+06, 59.397, 10
3.89993e+06, 48.0833, 10
3.47895e+06, 56.5685, 10
3.42728e+06, 39.598, 10
3.34688e+06, 41.0122, 10
3.77796e+06, 41.0122, 10
3.35274e+06, 56.5685, 10
3.41671e+06, 39.598, 10
3.58947e+06, 43.8406, 10
3.46934e+06, 29.6985, 10
3.83743e+06, 52.3259, 10
3.40814e+06, 36.7696, 10
3.52605e+06, 42.4264, 10
3.72511e+06, 49.4975, 10
3.02241e+06, 62.2254, 10
3.80024e+06, 53.7401, 10
3.17484e+06, 43.8406, 10
3.43982e+06, 43.8406, 10
3.93427e+06, 31.1127, 10
3.42201e+06, 41.0122, 10
3.32974e+06, 59.397, 10
3.16964e+06, 38.1838, 10
3.69448e+06, 57.9828, 10
3.27771e+06, 36.7696, 10
3.0993e+06, 50.9117, 10
3.7043e+06, 67.8823, 10
3.38857e+06, 52.3259, 10
3.47356e+06, 50.9117, 10
3.23897e+06, 35.3553, 10
3.84141e+06, 50.9117, 10
2.9186e+06, 33.9411, 10
3.36197e+06, 33.9411, 10
3.64949e+06, 35.3553, 10
3.55116e+06, 49.4975, 10
3.36037e+06, 50.9117, 10
3.93736e+06, 25.4558, 10
3.38322e+06, 43.8406, 10
3.83387e+06, 41.0122, 10
3.85259e+06, 48.0833, 10
3.49429e+06, 55.1543, 10
2.69188e+06, 42.4264, 10
3.25318e+06, 62.2254, 10
3.55946e+06, 49.4975, 10
